trial,pair_index,x,w,product,voltage_mean_v,voltage_std_v,voltage_sem_v,sem_ratio
0,3,0.6,0,0,-0.0249336243,0.00347303524,0.000245580677,0.00984938
0,3,0.7,0,0,-0.0294372426,0.00352404239,0.000249187427,0.00846504
0,3,0.8,0,0,-0.0302978778,0.00362105415,0.000256047194,0.00845099
0,3,0.9,0,0,-0.0332102499,0.00405642377,0.000286832475,0.00863687
0,3,1,0,0,-0.0371782301,0.00384901797,0.000272166671,0.00732059
0,3,0,0.1,0,-0.00939431168,0.00207961892,0.000147051264,0.0156532
0,3,0,0.2,0,-0.0126394107,0.00286224745,0.000202391458,0.0160127
0,3,0,0.3,0,-0.0155414315,0.00301744577,0.000213365636,0.0137288
0,3,0,0.4,0,-0.0195862424,0.00325004545,0.000229812918,0.0117334
0,3,0,0.5,0,-0.0215931629,0.0028118821,0.00019883009,0.00920801
0,3,0,0.6,0,-0.0256000727,0.00315353945,0.000222988913,0.00871048
0,3,0,0.7,0,-0.0259476179,0.00312348721,0.000220863899,0.00851191
0,3,0,0.8,0,-0.0259346649,0.00323460846,0.000228721358,0.00881914
0,3,0,0.9,0,-0.0302868205,0.00361391596,0.000255542448,0.00843741
0,3,0,1,0,-0.0306408722,0.00375616924,0.000265601274,0.0086682
0,3,1,0.1,0.1,-0.0405179509,0.00406763377,0.000371322462,0.00916439
0,3,1,0.2,0.2,-0.0427676839,0.00426085989,0.000388961513,0.00909475
0,3,1,0.3,0.3,-0.0462139687,0.00500754634,0.000457124348,0.00989148
0,3,1,0.4,0.4,-0.0501145163,0.00364111841,0.000332387115,0.00663255
0,3,1,0.5,0.5,-0.0520163605,0.00451825656,0.000412458506,0.0079294
0,3,1,0.6,0.6,-0.0554650782,0.00499049039,0.00045556736,0.00821359
0,3,1,0.7,0.7,-0.0576709523,0.00487971535,0.000445455028,0.00772408
0,3,1,0.8,0.8,-0.0566921831,0.00435815881,0.000397843648,0.00701761
0,3,1,0.9,0.9,-0.0616244316,0.00448448968,0.000409376026,0.00664308
0,3,1,1,1,-0.0617618338,0.00595742171,0.000543835709,0.00880537
0,4,0,0,0,-0.00711254809,0.00179224814,0.000126731081,0.017818
0,4,0.1,0,0,-0.00953837813,0.00195776912,0.000138435182,0.0145135
0,4,0.2,0,0,-0.012748752,0.00230586434,0.000163049231,0.0127894
0,4,0.3,0,0,-0.0149729886,0.00278871022,0.000197191591,0.0131698
0,4,0.4,0,0,-0.0182935792,0.0028810167,0.000203718645,0.0111361
0,4,0.5,0,0,-0.0211257531,0.00311913042,0.000220555827,0.0104401
0,4,0.6,0,0,-0.0239101887,0.00338170442,0.000239122612,0.0100009
0,4,0.7,0,0,-0.02563052,0.00322344509,0.000227931989,0.00889299
0,4,0.8,0,0,-0.0333798613,0.00384446769,0.000271844918,0.00814398
0,4,0.9,0,0,-0.0337418813,0.00378199766,0.000267427619,0.00792569
0,4,1,0,0,-0.0348959989,0.00372148908,0.000263149017,0.00754095
0,4,0,0.1,0,-0.0103683743,0.00208599359,0.000147502022,0.0142261
0,4,0,0.2,0,-0.012641886,0.00234955259,0.000166138457,0.0131419
0,4,0,0.3,0,-0.014535094,0.00254827265,0.000180190087,0.0123969
0,4,0,0.4,0,-0.0194406927,0.0030069572,0.000212623983,0.0109371
0,4,0,0.5,0,-0.021252169,0.00318297304,0.000225070182,0.0105905
0,4,0,0.6,0,-0.0259303889,0.00361432075,0.000255571071,0.00985604
0,4,0,0.7,0,-0.0279384512,0.0031851142,0.000225221585,0.00806135
0,4,0,0.8,0,-0.0288772787,0.00358860445,0.000253752654,0.00878728
0,4,0,0.9,0,-0.0347421509,0.00372010056,0.000263050833,0.00757152
0,4,0,1,0,-0.0357504887,0.00347646469,0.000245823176,0.00687608
0,4,1,0.1,0.1,-0.0382221469,0.00435166942,0.000397251251,0.0103932
0,4,1,0.2,0.2,-0.0402476406,0.0040227754,0.000367227472,0.0091242
0,4,1,0.3,0.3,-0.0428628187,0.00455095295,0.000415443265,0.00969239
0,4,1,0.4,0.4,-0.047874769,0.00447900396,0.00040887525,0.00854052
0,4,1,0.5,0.5,-0.049598894,0.00442480623,0.000403927697,0.00814389
0,4,1,0.6,0.6,-0.0545550085,0.00477338747,0.000435748665,0.00798733
0,4,1,0.7,0.7,-0.0566526581,0.00438786706,0.000400555628,0.00707038
0,4,1,0.8,0.8,-0.0570031639,0.00522271727,0.000476766677,0.00836386
0,4,1,0.9,0.9,-0.0627810833,0.00488608649,0.000446036631,0.00710463
0,4,1,1,1,-0.0653998156,0.00479401704,0.000437631879,0.00669164
0,5,0,0,0,-0.00690027722,0.001770725,0.000125209165,0.0181455
0,5,0.1,0,0,-0.00963421004,0.00197617036,0.000139736346,0.0145042
0,5,0.2,0,0,-0.012928482,0.00264645504,0.000187132631,0.0144744
0,5,0.3,0,0,-0.0171122891,0.00269063745,0.000190256798,0.0111181
0,5,0.4,0,0,-0.0188210026,0.0026992036,0.000190862517,0.0101409
0,5,0.5,0,0,-0.0241958982,0.00299249411,0.000211601288,0.00874534
0,5,0.6,0,0,-0.0269308047,0.00350440363,0.000247798757,0.00920131
0,5,0.7,0,0,-0.0296959448,0.00345716839,0.000244458721,0.00823206
0,5,0.8,0,0,-0.0318618969,0.00385352126,0.000272485101,0.00855207
0,5,0.9,0,0,-0.0344736097,0.00362787243,0.000256529319,0.00744132
0,5,1,0,0,-0.0349214103,0.00382895301,0.000270747864,0.00775306
0,5,0,0.1,0,-0.00979176357,0.00191797212,0.000135621109,0.0138505
0,5,0,0.2,0,-0.0126139345,0.00235272656,0.00016636289,0.0131888
0,5,0,0.3,0,-0.0150730771,0.00265617589,0.000187819999,0.0124606
0,5,0,0.4,0,-0.020174177,0.00298217917,0.000210871912,0.0104526
0,5,0,0.5,0,-0.0221455997,0.00312882045,0.000221241016,0.00999029
0,5,0,0.6,0,-0.0254974894,0.00325447156,0.000230125891,0.00902543
0,5,0,0.7,0,-0.0276179386,0.00320664979,0.000226744381,0.00821004
0,5,0,0.8,0,-0.0318570831,0.00364118296,0.000257470516,0.00808205
0,5,0,0.9,0,-0.0336311506,0.00390450153,0.000276089951,0.00820935
0,5,0,1,0,-0.0360965507,0.00392728187,0.000277700764,0.00769328
0,5,1,0.1,0.1,-0.0387559247,0.00390804423,0.000356753997,0.00920515
0,5,1,0.2,0.2,-0.0415979795,0.00442288253,0.000403752089,0.00970605
0,5,1,0.3,0.3,-0.0448365223,0.00512723518,0.000468050394,0.010439
0,5,1,0.4,0.4,-0.0484722587,0.00419938381,0.00038334954,0.00790864
0,5,1,0.5,0.5,-0.0526215002,0.00477117213,0.000435546434,0.00827697
0,5,1,0.6,0.6,-0.0549332217,0.00411699569,0.000375828568,0.00684155
0,5,1,0.7,0.7,-0.0571050156,0.0053011987,0.000483931018,0.0084744
0,5,1,0.8,0.8,-0.0606283869,0.0054972051,0.000501823873,0.00827704
0,5,1,0.9,0.9,-0.0627648277,0.00534860999,0.000488259057,0.00777918
0,5,1,1,1,-0.0647000369,0.00579609473,0.000529108638,0.00817787
