trial,pair_index,x,w,product,voltage_mean_v,voltage_std_v,std_ratio
0,6,1,0.2,0.2,0.00196230968,0.000183675655,0.0936018
0,6,1,0,0,-1.96115684e-05,3.63338388e-05,1.85267
0,6,0,1,0,-1.55421325e-05,4.06596222e-05,2.61609
0,6,0.5,0,0,-2.53001828e-05,3.94690085e-05,1.56003
0,6,0,0.5,0,-2.62668195e-05,3.82236996e-05,1.45521
0,6,0,0,0,-2.63917147e-05,3.51839629e-05,1.33314
1,6,1,1,1,0.0104410187,0.00054282905,0.05199
1,6,1,0.9,0.9,0.00936218751,0.000491311368,0.0524783
1,6,1,0.7,0.7,0.00733706441,0.000469220703,0.0639521
1,6,1,0.45,0.45,0.00448611018,0.00030799018,0.0686542
1,6,1,0.25,0.25,0.00249797207,0.000204425027,0.0818364
1,6,0.5,0.5,0.25,0.00262196733,0.000227560366,0.0867899
1,6,1,0.2,0.2,0.00192013091,0.000191501021,0.0997333
1,6,1,0,0,-2.19210888e-05,4.11963196e-05,1.8793
1,6,0,1,0,-3.2068333e-05,3.98842763e-05,1.24373
1,6,0.5,0,0,-2.92202347e-05,3.62393657e-05,1.24021
1,6,0,0.5,0,-3.28344941e-05,3.72650467e-05,1.13494
1,6,0,0,0,-4.51221876e-05,3.9138059e-05,0.867379
2,6,1,0.9,0.9,0.00925675257,0.000441935878,0.047742
2,6,1,0.7,0.7,0.00728526586,0.000377847288,0.0518646
2,6,1,0.45,0.45,0.00459202182,0.000278370113,0.0606204
2,6,1,0.25,0.25,0.00251571693,0.000212294212,0.0843872
2,6,0.5,0.5,0.25,0.00261235163,0.000204254703,0.0781881
2,6,1,0.2,0.2,0.00196083237,0.000178771157,0.0911711
2,6,1,0,0,-2.57978942e-05,3.5281796e-05,1.36762
3,6,1,0.9,0.9,0.00925800437,0.00048106606,0.0519622
3,6,1,0.7,0.7,0.00730798202,0.000409885767,0.0560874
3,6,1,0.45,0.45,0.00458843026,0.000301362172,0.0656787
3,6,1,0.2,0.2,0.00191612416,0.000179473197,0.0936647
4,6,1,0.9,0.9,0.00925410059,0.000441059932,0.047661
5,6,1,0.9,0.9,0.00923447314,0.000398786748,0.0431846
0,7,1,1,1,0.0178746714,0.000586141224,0.0327917
0,7,1,0.9,0.9,0.0159437837,0.000654247656,0.0410347
0,7,1,0.7,0.7,0.0124887304,0.000601478953,0.0481617
0,7,1,0.45,0.45,0.00800911861,0.000393778754,0.0491663
0,7,1,0.25,0.25,0.00442991453,0.000316318033,0.071405
0,7,0.5,0.5,0.25,0.00458608696,0.000284945155,0.0621325
0,7,1,0.2,0.2,0.00346277625,0.000249358319,0.0720111
0,7,1,0,0,-1.85614366e-05,3.86140955e-05,2.08034
0,7,0,1,0,-1.05407512e-05,4.26623124e-05,4.04737
0,7,0.5,0,0,-2.83553123e-05,3.75204856e-05,1.32323
0,7,0,0.5,0,-2.01151045e-05,3.60328265e-05,1.79133
0,7,0,0,0,-2.93299601e-05,3.70429998e-05,1.26297
1,7,1,1,1,0.0177956953,0.000841148989,0.047267
1,7,1,0.9,0.9,0.0159407183,0.000710861159,0.044594
1,7,1,0.7,0.7,0.0124201447,0.000574902413,0.0462879
1,7,1,0.45,0.45,0.00813768083,0.00042391733,0.0520931
1,7,1,0.25,0.25,0.00449200767,0.000285754089,0.0636139
1,7,0.5,0.5,0.25,0.00450114175,0.000284966946,0.0633099
1,7,1,0.2,0.2,0.00349963616,0.000252413711,0.0721257
1,7,1,0,0,-5.1255844e-06,3.9667084e-05,7.73904
1,7,0,1,0,-3.09558358e-06,4.23415466e-05,13.678
1,7,0.5,0,0,-2.4435377e-05,3.65578029e-05,1.4961
1,7,0,0.5,0,-2.23631383e-05,3.96182209e-05,1.77159
1,7,0,0,0,-3.09835056e-05,4.07673908e-05,1.31578
2,7,1,0.9,0.9,0.0160069429,0.000635508753,0.0397021
2,7,1,0.7,0.7,0.0126321495,0.000551557501,0.043663
2,7,1,0.45,0.45,0.00820457636,0.000460019908,0.0560687
2,7,1,0.25,0.25,0.0044359142,0.000282993509,0.063796
2,7,0.5,0.5,0.25,0.00454821431,0.000315827511,0.0694399
2,7,1,0.2,0.2,0.00341867925,0.000238893836,0.069879
2,7,1,0,0,-1.11957578e-05,3.9473201e-05,3.52573
3,7,1,0.9,0.9,0.0157086717,0.000676054403,0.043037
3,7,1,0.7,0.7,0.0126210898,0.000547854825,0.0434079
3,7,1,0.45,0.45,0.00816206234,0.000457415057,0.0560416
3,7,1,0.2,0.2,0.00346067744,0.00026363103,0.076179
4,7,1,0.9,0.9,0.0159577909,0.000615322952,0.0385594
5,7,1,0.9,0.9,0.0162126624,0.000677720508,0.0418019
0,8,1,1,1,0.0513097534,0.00216616863,0.0422175
0,8,1,0.9,0.9,0.0473436661,0.00204797223,0.0432576
0,8,1,0.7,0.7,0.0364079927,0.00158649617,0.0435755
0,8,1,0.45,0.45,0.0234144632,0.000762949812,0.0325846
0,8,1,0.25,0.25,0.0128640888,0.000548022411,0.042601
0,8,0.5,0.5,0.25,0.0134855373,0.00062046638,0.0460098
0,8,1,0.2,0.2,0.010153012,0.000523223777,0.0515338
0,8,1,0,0,1.38923631e-05,4.10599997e-05,2.95558
0,8,0,1,0,7.63862591e-05,5.12165761e-05,0.670495
0,8,0.5,0,0,-8.24799093e-06,4.40589598e-05,5.34178
0,8,0,0.5,0,2.08559854e-05,4.70120931e-05,2.25413
0,8,0,0,0,-2.05100976e-05,3.47690651e-05,1.69522
1,8,1,1,1,0.0515861335,0.00196854738,0.0381604
1,8,1,0.9,0.9,0.0468169929,0.00136014675,0.0290524
1,8,1,0.7,0.7,0.0362040742,0.00134146054,0.0370528
1,8,1,0.45,0.45,0.0234207102,0.00087618796,0.0374108
1,8,1,0.25,0.25,0.0129293741,0.00058781513,0.0454635
1,8,0.5,0.5,0.25,0.0136787839,0.000628295844,0.0459321
1,8,1,0.2,0.2,0.0102236103,0.000465473014,0.0455292
1,8,1,0,0,1.10330369e-05,4.30155453e-05,3.89879
1,8,0,1,0,6.92178723e-05,5.39050002e-05,0.778773
1,8,0.5,0,0,-1.16858241e-05,3.99515165e-05,3.4188
1,8,0,0.5,0,1.90096069e-05,4.43762009e-05,2.33441
1,8,0,0,0,-3.85630143e-05,3.78941775e-05,0.982656
2,8,1,0.9,0.9,0.0461444127,0.00195319927,0.042328
2,8,1,0.7,0.7,0.0363789609,0.00136835196,0.0376138
2,8,1,0.45,0.45,0.0238780793,0.000788973875,0.0330418
2,8,1,0.25,0.25,0.0128551118,0.000593264483,0.0461501
2,8,0.5,0.5,0.25,0.01350393,0.000547921281,0.0405749
2,8,1,0.2,0.2,0.0102835664,0.000432747978,0.0420815
2,8,1,0,0,1.71080095e-05,4.39034326e-05,2.56625
3,8,1,0.9,0.9,0.0463148717,0.00146873005,0.0317118
3,8,1,0.7,0.7,0.0365150791,0.00130125819,0.0356362
3,8,1,0.45,0.45,0.0233756519,0.000904737068,0.0387042
3,8,1,0.2,0.2,0.0104797452,0.00052347685,0.0499513
4,8,1,0.9,0.9,0.0463550004,0.00159971783,0.0345101
5,8,1,0.9,0.9,0.0460927399,0.00165320937,0.035867
