trial,tgt_index,ref_index,phi_xt_deg,phi_wt_deg,x_t,w_t,x_r,w_r,dark_v,voltage_mean_v,voltage_std_v,std_ratio
0,4,2,84.9,84.9,0.455556,0.455556,0.9,0.9,-8.9991074e-05,0.00909677721,0.000460674923,0.0506416
0,4,2,95.1,95.1,0.544444,0.544444,0.9,0.9,-8.9991074e-05,0.0119279975,0.000565184396,0.047383
0,4,2,105.5,105.5,0.633333,0.633333,0.9,0.9,-8.9991074e-05,0.0166157332,0.000624851951,0.037606
0,4,2,116.4,116.4,0.722222,0.722222,0.9,0.9,-8.9991074e-05,0.0240949424,0.000898282578,0.037281
0,4,2,128.5,128.5,0.811111,0.811111,0.9,0.9,-8.9991074e-05,0.0341826713,0.00107942528,0.0315781
0,4,2,143.1,143.1,0.9,0.9,0.9,0.9,-8.9991074e-05,0.0483319218,0.00137411681,0.0284308
0,5,2,36.87,36.87,0.1,0.1,0.9,0.9,-8.70610455e-05,0.0171483702,0.000630256062,0.0367531
0,5,2,51.52,51.52,0.188889,0.188889,0.9,0.9,-8.70610455e-05,0.014473888,0.000542658832,0.0374923
0,5,2,63.61,63.61,0.277778,0.277778,0.9,0.9,-8.70610455e-05,0.0110193722,0.00045272888,0.0410848
0,5,2,74.53,74.53,0.366667,0.366667,0.9,0.9,-8.70610455e-05,0.00748133444,0.000359680831,0.0480771
0,5,2,84.9,84.9,0.455556,0.455556,0.9,0.9,-8.70610455e-05,0.00411959936,0.000270166385,0.0655807
0,5,2,95.1,95.1,0.544444,0.544444,0.9,0.9,-8.70610455e-05,0.00162282578,0.000183584929,0.113127
0,5,2,105.5,105.5,0.633333,0.633333,0.9,0.9,-8.70610455e-05,0.000247651072,6.89778639e-05,0.278528
0,5,2,116.4,116.4,0.722222,0.722222,0.9,0.9,-8.70610455e-05,0.00055832866,0.000173729537,0.31116
0,5,2,128.5,128.5,0.811111,0.811111,0.9,0.9,-8.70610455e-05,0.00317417696,0.00027738925,0.0873893
0,5,2,143.1,143.1,0.9,0.9,0.9,0.9,-8.70610455e-05,0.00983394171,0.000494806777,0.0503162
0,6,2,36.87,36.87,0.1,0.1,0.9,0.9,-8.22592118e-05,0.0252079547,0.000790580577,0.0313623
0,6,2,51.52,51.52,0.188889,0.188889,0.9,0.9,-8.22592118e-05,0.029063256,0.000846625628,0.0291304
0,6,2,63.61,63.61,0.277778,0.277778,0.9,0.9,-8.22592118e-05,0.0323976599,0.00107598849,0.0332119
0,6,2,74.53,74.53,0.366667,0.366667,0.9,0.9,-8.22592118e-05,0.0345762886,0.0011003403,0.0318236
0,6,2,84.9,84.9,0.455556,0.455556,0.9,0.9,-8.22592118e-05,0.0354174134,0.000924164145,0.0260935
0,6,2,95.1,95.1,0.544444,0.544444,0.9,0.9,-8.22592118e-05,0.0349120483,0.00141536874,0.040541
0,6,2,105.5,105.5,0.633333,0.633333,0.9,0.9,-8.22592118e-05,0.0335304072,0.00112425106,0.0335293
0,6,2,116.4,116.4,0.722222,0.722222,0.9,0.9,-8.22592118e-05,0.0307788692,0.000930272017,0.0302244
0,6,2,128.5,128.5,0.811111,0.811111,0.9,0.9,-8.22592118e-05,0.0265327675,0.000932587753,0.0351485
0,6,2,143.1,143.1,0.9,0.9,0.9,0.9,-8.22592118e-05,0.0206203374,0.000966008589,0.0468474
