trial,pair_index,x,w,product,voltage_mean_v,voltage_std_v,std_ratio
0,8,1,0.325,0.325,0.0102204898,0.000485933412,0.047545
0,8,1,0.25,0.25,0.00782806886,0.00039033701,0.0498638
0,8,0.5,0.5,0.25,0.0083707918,0.000419511,0.050116
0,8,1,0.1,0.1,0.0029464929,0.000231312051,0.0785042
0,8,1,0,0,0.000274767527,7.61973258e-05,0.277316
0,8,0,1,0,0.000336046518,8.06849793e-05,0.240101
0,8,0.5,0,0,0.000142964458,6.17322431e-05,0.431801
0,8,0,0.5,0,0.000185110149,6.99485931e-05,0.377876
0,8,0,0,0,-1.20687369e-05,4.28918424e-05,3.55396
1,8,1,1,1,0.0318464832,0.000995641954,0.0312638
1,8,1,0.775,0.775,0.02480865,0.00092789009,0.0374019
1,8,1,0.55,0.55,0.0181706147,0.000706473996,0.03888
1,8,1,0.325,0.325,0.0103354793,0.000472044578,0.0456722
1,8,1,0.25,0.25,0.00770507945,0.000383428577,0.0497631
1,8,0.5,0.5,0.25,0.00832269531,0.000409098893,0.0491546
1,8,1,0.1,0.1,0.0029098401,0.000229369876,0.0788256
1,8,1,0,0,0.000265542277,7.62628867e-05,0.287197
1,8,0,1,0,0.000342588899,8.20935465e-05,0.239627
1,8,0.5,0,0,0.000135005108,5.99578545e-05,0.444115
1,8,0,0.5,0,0.000178473575,6.79785281e-05,0.380888
1,8,0,0,0,-7.55365624e-06,3.96268117e-05,5.24604
2,8,1,1,1,0.0316135336,0.00110371729,0.0349128
2,8,1,0.775,0.775,0.02505348,0.00121499236,0.048496
2,8,1,0.55,0.55,0.0180970303,0.00074383807,0.0411028
2,8,1,0.325,0.325,0.0104415097,0.000455168086,0.0435922
2,8,1,0.25,0.25,0.00769729152,0.000389145559,0.0505562
2,8,0.5,0.5,0.25,0.00849467198,0.000437794585,0.0515376
2,8,1,0.1,0.1,0.00293951188,0.000229345805,0.0780217
2,8,1,0,0,0.000272755051,7.72560198e-05,0.283243
3,8,1,1,1,0.0321356735,0.00121178211,0.0377083
