trial,pair_index,x,w,product,voltage_mean_v,voltage_std_v,std_ratio
1,6,0.7,0.357143,0.25,0.016146748,0.000539958688,0.0334407
1,6,1,0.25,0.25,0.0145131402,0.000524336292,0.0361284
1,6,0.8,0.3125,0.25,0.0150224676,0.000577665544,0.0384534
1,6,0.5,0.5,0.25,0.0158447344,0.000604108029,0.0381267
1,6,0.277,0.902527,0.25,0.0149405326,0.000580762606,0.0388716
1,6,0.357,0.70028,0.25,0.0156589296,0.000583846814,0.0372852
1,6,1,0,0,0.000572044274,0.000106146076,0.185556
1,6,0,1,0,0.000734597252,0.000118698727,0.161583
1,6,0.5,0,0,0.000361441989,8.34860016e-05,0.23098
1,6,0,0.5,0,0.000429655884,9.99558394e-05,0.232642
1,6,0,0,0,-2.22548607e-05,3.69010397e-05,1.65811
2,6,0.9,0.277778,0.25,0.014671915,0.000545534222,0.0371822
2,6,0.6,0.416667,0.25,0.015914831,0.000598575973,0.0376112
2,6,0.7,0.357143,0.25,0.0157894785,0.000545176738,0.0345278
2,6,1,0.25,0.25,0.0144101607,0.000552349642,0.0383306
2,6,0.8,0.3125,0.25,0.0153603688,0.000531770476,0.0346196
2,6,0.5,0.5,0.25,0.0157741025,0.000588127668,0.0372844
2,6,0.277,0.902527,0.25,0.0148056438,0.000558228167,0.0377037
2,6,0.357,0.70028,0.25,0.0157734954,0.000640442415,0.0406024
2,6,1,0,0,0.00057717783,0.000104002626,0.180192
